"service","messageFamily","albumIdentifier","category","categoryLabel","originRelease","finalPublicationRelease","effectiveSourceRelease","originBaseMessage","originBasis","priorFamilyBaseMessage","finalBaseMessage","originUGVersion","finalUGVersion","baseVersionChanged","ugVersionChanged","xsdStructureChanged","totalDelta","delta_pathsAdded","delta_pathsRemoved","delta_pathsChanged","delta_simpleTypesAdded","delta_simpleTypesRemoved","delta_simpleTypesChanged","delta_complexTypesAdded","delta_complexTypesRemoved","delta_complexTypesChanged","matchedCRs","crRationale","priorLocalArchiveStatus","priorLocalArchiveLatestRelease","priorLocalArchiveEvidence","priorLocalArchiveCount","mystandardsHistoryStatus","mystandardsHistoryType","mystandardsHistoryEvidence","mystandardsHistoryCount","effectiveNote"
"COCOS","reda.031.001","PartyManagement","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","reda.031.001.01","R2026.JUN package","","reda.031.001.01","1","2","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","reda.041.001","PartyQuery_PartyReport","same_iso_ug_schema_changed","Same ISO version, UG/schema changed","R2026.JUN","R2026.NOV","R2026.NOV","reda.041.001.02","R2026.JUN package","","reda.041.001.02","1","3","False","True","False","0","0","0","0","0","0","0","0","0","0","T2-0170-SYS(11); T2-0156-UDFS(6); T2-0135-SYS(2)","T2-0170-SYS: release match; message/schema CR cue; ISO/MR 2026 cue | T2-0156-UDFS: release match; message/schema CR cue | T2-0135-SYS: release match","","","","0","","","","0","UG version changed while the ISO base message version stays the same."
"COCOS","admi.007.001","ESMIG_ReceiptAcknowledgement","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","admi.007.001.01","R2026.JUN package","","admi.007.001.01","19","19","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.009.001","Limit","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.009.001.08","R2026.JUN package","","camt.009.001.08","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.010.001","Limit","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.010.001.09","R2026.JUN package","","camt.010.001.09","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.011.001","Limit","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.011.001.08","R2026.JUN package","","camt.011.001.08","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.012.001","Limit","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.012.001.08","R2026.JUN package","","camt.012.001.08","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.018.001","BDM_BusinessDayInformation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.018.001.05","R2026.JUN package","","camt.018.001.05","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.019.001","BDM_BusinessDayInformation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.019.001.07","R2026.JUN package","","camt.019.001.07","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.024.001","StandingOrder","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.024.001.08","R2026.JUN package","","camt.024.001.08","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.048.001","Reservation","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.048.001.07","R2026.JUN package","","camt.048.001.07","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.069.001","StandingOrder","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.069.001.05","R2026.JUN package","","camt.069.001.05","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.070.001","StandingOrder","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.070.001.06","R2026.JUN package","","camt.070.001.06","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.071.001","StandingOrder","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.071.001.05","R2026.JUN package","","camt.071.001.05","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.099.001","DirectDebitMandate","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.099.001.01","R2026.JUN package","","camt.099.001.01","16","16","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","camt.100.001","DirectDebitMandate","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","camt.100.001.01","R2026.JUN package","","camt.100.001.01","16","16","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft1acmt.025.001","CashAccountQueryReport","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft1acmt.025.001.02","R2026.JUN package","","draft1acmt.025.001.02","24","24","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft1acmt.026.001","CashAccountQueryReport","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft1acmt.026.001.02","R2026.JUN package","","draft1acmt.026.001.02","24","24","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft2reda.038.001","CashAccountQueryReport","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft2reda.038.001.01","R2026.JUN package","","draft2reda.038.001.01","24","24","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft3head.002.001","BusinessFileHeader","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft3head.002.001.01","R2026.JUN package","","draft3head.002.001.01","22","22","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft3reda.039.001","CashAccountAuditTrail_PartyAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft3reda.039.001.01","R2026.JUN package","","draft3reda.039.001.01","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft3reda.040.001","CashAccountAuditTrail_PartyAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft3reda.040.001.01","R2026.JUN package","","draft3reda.040.001.01","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft4camt.076.001","Billing","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft4camt.076.001.01","R2026.JUN package","","draft4camt.076.001.01","30","30","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","draft7camt.077.001","Billing","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","draft7camt.077.001.01","R2026.JUN package","","draft7camt.077.001.01","30","30","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","head.001.001","BusinessApplicationHeader","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","head.001.001.04","R2026.JUN package","","head.001.001.04","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.006.001","Securities Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.006.001.01","R2026.JUN package","","reda.006.001.01","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.007.001","Securities Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.007.001.01","R2026.JUN package","","reda.007.001.01","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.008.001","Securities Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.008.001.01","R2026.JUN package","","reda.008.001.01","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.009.001","Securities Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.009.001.01","R2026.JUN package","","reda.009.001.01","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.010.001","Securities Query/Report","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.010.001.01","R2026.JUN package","","reda.010.001.01","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.012.001","Securities Query/Report","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.012.001.01","R2026.JUN package","","reda.012.001.01","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.013.001","Securities Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.013.001.01","R2026.JUN package","","reda.013.001.01","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.018.001","Securities Account Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.018.001.01","R2026.JUN package","","reda.018.001.01","5","5","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.019.001","Securities Account Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.019.001.01","R2026.JUN package","","reda.019.001.01","5","5","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.020.001","Securities Account Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.020.001.01","R2026.JUN package","","reda.020.001.01","5","5","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.021.001","Securities Account Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.021.001.01","R2026.JUN package","","reda.021.001.01","5","5","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.023.001","Securities Account Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.023.001.01","R2026.JUN package","","reda.023.001.01","5","5","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.029.001","Securities Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.029.001.01","R2026.JUN package","","reda.029.001.01","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.030.001","Securities Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.030.001.01","R2026.JUN package","","reda.030.001.01","3","3","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.032.001","Securities Account Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.032.001.01","R2026.JUN package","","reda.032.001.01","5","5","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.033.001","SecuritiesAuditTrail_SecuritiesAccountAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.033.001.01","R2026.JUN package","","reda.033.001.01","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.034.001","SecuritiesAuditTrail_SecuritiesAccountAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.034.001.01","R2026.JUN package","","reda.034.001.01","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.035.001","Securities Account Management","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.035.001.01","R2026.JUN package","","reda.035.001.01","5","5","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.036.001","SecuritiesAuditTrail_SecuritiesAccountAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.036.001.01","R2026.JUN package","","reda.036.001.01","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.037.001","SecuritiesAuditTrail_SecuritiesAccountAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.037.001.01","R2026.JUN package","","reda.037.001.01","2","2","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.042.001","CashAccountAuditTrail_PartyAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.042.001.01","R2026.JUN package","","reda.042.001.01","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.043.001","CashAccountAuditTrail_PartyAuditTrail","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.043.001.02","R2026.JUN package","","reda.043.001.02","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.064.001","CalendarQuery_CalendarReport","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.064.001.02","R2026.JUN package","","reda.064.001.02","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"COCOS","reda.065.001","CalendarQuery_CalendarReport","carried_forward","Carried forward from JUN, still effective","R2026.JUN","","R2026.JUN","reda.065.001.02","R2026.JUN package","","reda.065.001.02","1","1","False","False","False","0","0","0","0","0","0","0","0","0","0","","No NOV package was published for this service/variant; the JUN package remains effective.","","","","0","","","","0","No NOV package was published for this service/variant; the JUN package remains effective."
"ECMS","camt.025.001","ECMS_UDFS_RNOV2026_Cash Managment (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.025.001.07","R2026.JUN package","","camt.025.001.09","2","3","True","True","True","26","1","1","6","3","3","0","4","3","4","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","camt.029.001","ECMS_UDFS_RNOV2026_Cash Managment (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.029.001.13","R2026.JUN package","","camt.029.001.14","2","3","True","True","True","44","0","1","11","6","6","0","4","9","6","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","camt.054.001","ECMS_UDFS_RNOV2026_Cash Managment (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.054.001.12","R2026.JUN package","","camt.054.001.14","2","3","True","True","True","2099","3","1759","39","9","97","0","27","163","1","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","camt.056.001","ECMS_UDFS_RNOV2026_Cash Managment (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","camt.056.001.11","R2026.JUN package","","camt.056.001.12","2","3","True","True","True","121","0","40","17","7","24","0","7","22","3","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","pacs.002.001","ECMS_UDFS_RNOV2026_PaymentsClearingAndSettlement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","pacs.002.001.14","R2026.JUN package","","pacs.002.001.16","2","2","True","False","True","13","0","0","4","0","1","0","3","3","1","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","pacs.009.001","ECMS_UDFS_RNOV2026_PaymentsClearingAndSettlement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","pacs.009.001.11","R2026.JUN package","","pacs.009.001.13","2","2","True","False","True","11","0","0","3","0","0","0","3","3","1","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","semt.002.001","ECMS_UDFS_RNOV2026_SecuritiesManagement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","semt.002.001.11","R2026.JUN package","","semt.002.001.12","3","2","True","True","True","25","0","0","7","0","1","0","5","7","4","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","semt.017.001","ECMS_UDFS_RNOV2026_SecuritiesManagement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","semt.017.001.12","R2026.JUN package","","semt.017.001.14","3","2","True","True","True","52","1","0","18","4","3","0","10","10","5","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","semt.018.001","ECMS_UDFS_RNOV2026_SecuritiesManagement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","semt.018.001.13","R2026.JUN package","","semt.018.001.15","3","2","True","True","True","62","1","0","18","5","4","0","14","14","5","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","sese.020.001","ECMS_UDFS_RNOV2026_SecuritiesSettlement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","sese.020.001.07","R2026.JUN package","","sese.020.001.08","7","4","True","True","True","50","0","0","23","3","3","0","5","5","10","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","sese.023.001","ECMS_UDFS_RNOV2026_SecuritiesSettlement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","sese.023.001.11","R2026.JUN package","","sese.023.001.13","7","4","True","True","True","153","1","0","75","8","7","0","23","22","16","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","sese.024.001","ECMS_UDFS_RNOV2026_SecuritiesSettlement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","sese.024.001.12","R2026.JUN package","","sese.024.001.14","7","4","True","True","True","46","1","0","16","4","3","0","8","8","5","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
"ECMS","sese.025.001","ECMS_UDFS_RNOV2026_SecuritiesSettlement (Non-binding)","iso_version_changed","ISO version changed","R2026.JUN","R2026.NOV","R2026.NOV","sese.025.001.11","R2026.JUN package","","sese.025.001.13","7","4","True","True","True","69","1","0","24","5","4","0","13","13","8","ECMS-0119-UDFS(11); ECMS-0120-UDFS(11); ECMS-0118-UDFS(6); ECMS-0127-URD(2)","ECMS-0119-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0120-UDFS: release match; message/schema CR cue; ISO/MR 2026 cue | ECMS-0118-UDFS: release match; message/schema CR cue | ECMS-0127-URD: release match","","","","0","","","","0","The ISO 20022 base message version changes."
